date,region,search_interest,delivery_orders,ride_requests,freelance_jobs,active_users,urban_activity
2024-09-11,Jeddah,48.0,4307,5988,321,18746,56.7
2024-09-11,Madinah,34.5,2922,,219,15694,36.9
2024-09-11,Makkah,46.9,,5152,251,18369,51.6
2024-09-11,Riyadh,59.9,4948,6982,365,25587,64.4
2024-09-12,Dammam,43.4,4454,5191,235,19735,51.5
2024-09-12,Jeddah,59.0,5213,6521,305,27416,55.6
2024-09-12,Madinah,41.4,3579,5052,205,17799,52.4
2024-09-12,Makkah,52.6,4835,5530,264,21799,56.2
2024-09-12,Riyadh,66.3,6110,8403,333,27679,80.0
2024-09-13,Dammam,46.4,4376,5927,254,21671,56.6
2024-09-13,Jeddah,54.2,4718,6093,281,25419,62.0
2024-09-13,Madinah,42.8,3760,4721,201,17805,49.9
2024-09-13,Makkah,47.5,4424,5652,254,20441,56.7
2024-09-13,Riyadh,63.2,7072,8382,356,30076,75.7
2024-09-14,Dammam,43.1,3875,4728,245,18584,44.2
2024-09-14,Jeddah,45.2,4473,5696,317,20089,53.6
2024-09-14,Madinah,35.5,3187,4153,195,13621,34.2
2024-09-14,Makkah,44.3,3866,5013,,18904,51.8
2024-09-14,Riyadh,54.4,4921,7188,340,22445,63.3
2024-09-15,Dammam,39.4,3837,4514,253,,43.4
2024-09-15,Jeddah,47.3,4344,6240,320,19414,54.3
2024-09-15,Madinah,30.1,3517,4048,218,15046,39.4
2024-09-15,Makkah,40.3,,4915,238,17642,44.7
2024-09-15,Riyadh,57.4,5145,6616,313,25618,60.3
2024-09-16,Dammam,40.9,3810,4231,230,16581,42.6
2024-09-16,Jeddah,47.0,4637,5301,300,20154,52.8
2024-09-16,Madinah,35.4,3366,4289,202,14222,41.2
2024-09-16,Makkah,42.8,3637,4865,261,18301,43.5
2024-09-16,Riyadh,55.6,5272,6771,,23539,64.2
2024-09-17,Dammam,41.8,3680,4509,232,16925,43.3
2024-09-17,Jeddah,48.5,4367,5395,263,22186,
2024-09-17,Madinah,34.5,3272,4257,219,14437,40.7
2024-09-17,Makkah,,3625,4972,251,18322,44.2
2024-09-17,Riyadh,53.7,5128,6883,344,25891,65.8
2024-09-18,Dammam,41.1,3430,4642,218,16144,44.8
2024-09-18,Jeddah,52.3,4755,6161,305,19804,55.3
2024-09-18,Madinah,32.4,3071,4404,195,12551,41.3
2024-09-18,Makkah,43.2,3585,5241,255,18024,49.5
2024-09-18,Riyadh,51.9,4565,6611,310,24260,58.2
2024-09-19,Dammam,50.1,4090,5767,251,18356,50.7
2024-09-19,Jeddah,53.7,5272,6375,295,23485,64.1
2024-09-19,Madinah,41.2,3584,4876,179,16487,41.7
2024-09-19,Makkah,43.1,4481,6036,260,20416,62.8
2024-09-19,Riyadh,63.0,6504,7116,316,27583,71.5
2024-09-20,Dammam,46.5,4181,5711,244,17846,48.9
2024-09-20,Jeddah,55.3,5788,6611,309,26773,62.4
2024-09-20,Madinah,37.4,3684,5130,198,17411,45.7
2024-09-20,Makkah,44.5,4185,6264,225,21326,52.5
2024-09-20,Riyadh,62.1,5878,6951,317,29405,65.1
2024-09-21,Dammam,36.8,3761,5033,243,16043,42.1
2024-09-21,Jeddah,,4053,5951,311,21782,51.8
2024-09-21,Madinah,36.9,3165,3921,203,15591,37.0
2024-09-21,Makkah,37.6,3846,5062,242,18352,47.6
2024-09-21,Riyadh,53.6,5495,6321,380,25846,59.0
2024-09-22,Dammam,41.7,3932,4964,223,16767,47.9
2024-09-22,Jeddah,43.8,4281,6018,274,19626,53.1
2024-09-22,Madinah,31.1,3249,4149,187,15013,41.7
2024-09-22,Makkah,45.6,4077,4831,264,17636,41.8
2024-09-22,Riyadh,56.1,5085,6785,303,25318,56.6
2024-09-23,Dammam,38.3,3683,4614,227,,44.5
2024-09-23,Jeddah,52.3,4418,6426,250,20015,58.8
2024-09-23,Madinah,35.6,3063,4062,196,15270,39.2
2024-09-23,Makkah,43.6,3473,5249,229,18502,47.0
2024-09-23,Riyadh,60.9,5182,6823,340,23284,61.6
2024-09-24,Dammam,38.9,3874,4509,212,13819,41.3
2024-09-24,Jeddah,52.6,4692,5337,288,19837,53.4
2024-09-24,Madinah,34.4,3443,4383,187,14586,40.9
2024-09-24,Makkah,46.2,3767,4692,253,18671,45.5
2024-09-24,Riyadh,53.4,4599,6213,330,20870,66.5
2024-09-25,Dammam,34.3,3682,4333,226,16457,40.6
2024-09-25,Jeddah,48.2,4416,6073,305,20660,58.0
2024-09-25,Madinah,,3286,4028,205,17084,43.5
2024-09-25,Makkah,46.9,3840,4840,264,16951,47.7
2024-09-25,Riyadh,56.5,5360,6718,323,23026,65.2
2024-09-26,Dammam,43.9,3927,6033,259,19915,
2024-09-26,Jeddah,60.4,5128,6719,336,24621,63.6
2024-09-26,Madinah,39.2,3504,4437,200,15545,42.4
2024-09-26,Makkah,46.1,4642,6200,239,22055,57.2
2024-09-26,Riyadh,55.8,6216,7550,318,24559,70.8
2024-09-27,Dammam,47.0,4463,5444,218,18280,48.5
2024-09-27,Jeddah,57.5,4570,7183,270,24143,63.5
2024-09-27,Madinah,40.6,3442,4924,199,15919,45.1
2024-09-27,Makkah,48.4,4732,5974,244,19990,48.4
2024-09-27,Riyadh,69.5,5787,7620,325,,72.6
2024-09-28,Dammam,40.4,3591,4671,245,15922,42.8
2024-09-28,Jeddah,49.5,4026,6107,261,20797,48.5
2024-09-28,Madinah,34.3,3336,4081,189,14600,37.1
2024-09-28,Makkah,38.1,3816,4456,254,18160,45.5
2024-09-28,Riyadh,55.5,5032,7250,320,27171,58.6
2024-09-29,Dammam,38.3,3673,4786,231,15914,41.5
2024-09-29,Jeddah,51.0,3973,5974,285,20882,55.1
2024-09-29,Madinah,37.5,3154,4131,204,13906,34.7
2024-09-29,Makkah,44.7,3445,4544,230,16690,48.3
2024-09-29,Riyadh,54.0,4658,6403,,24082,60.5
2024-09-30,Dammam,37.5,3450,4572,,14955,43.5
2024-09-30,Jeddah,50.4,4125,6115,294,19975,52.8
2024-09-30,Madinah,34.3,3247,4299,209,14222,39.1
2024-09-30,Makkah,40.8,3534,4868,202,18283,43.1
2024-09-30,Riyadh,56.2,4850,6318,321,21500,65.7
2024-10-01,Dammam,37.7,3396,4409,229,14985,45.0
2024-10-01,Jeddah,52.3,4755,5950,290,19396,56.0
2024-10-01,Madinah,34.3,3524,,205,13828,37.2
2024-10-01,Makkah,43.8,4249,4934,247,15849,43.1
2024-10-01,Riyadh,54.0,,6953,308,23457,64.7
2024-10-02,Dammam,35.1,3597,4942,239,17203,43.2
2024-10-02,Jeddah,49.8,4546,5419,312,20595,53.4
2024-10-02,Madinah,36.1,2942,3879,201,15898,38.4
2024-10-02,Makkah,41.6,3871,4603,,18518,46.5
2024-10-02,Riyadh,58.8,4935,6943,326,22823,60.3
2024-10-03,Dammam,44.9,4341,6207,239,,45.7
2024-10-03,Jeddah,58.2,5345,7117,244,,63.2
2024-10-03,Madinah,,3699,4837,217,16885,43.0
2024-10-03,Makkah,46.9,4903,5929,238,21494,57.5
2024-10-03,Riyadh,60.8,6671,,293,28778,56.5
2024-10-04,Dammam,43.4,,5961,244,18557,50.3
2024-10-04,Jeddah,57.6,4875,6973,306,24136,65.3
2024-10-04,Madinah,44.0,3541,4520,212,17050,44.9
2024-10-04,Makkah,42.9,4549,5726,240,21014,53.4
2024-10-04,Riyadh,63.2,5095,,298,26130,79.1
2024-10-05,Dammam,35.8,3347,,234,14302,44.7
2024-10-05,Jeddah,52.2,4670,5361,280,20268,50.7
2024-10-05,Madinah,32.1,3108,3964,201,14242,35.1
2024-10-05,Makkah,44.4,3719,5084,254,19492,45.4
2024-10-05,Riyadh,57.7,5256,7220,354,19947,58.7
2024-10-06,Dammam,38.4,3016,4601,,,45.7
2024-10-06,Jeddah,,4289,5595,286,18561,56.2
2024-10-06,Madinah,32.0,3094,4072,199,14557,38.8
2024-10-06,Makkah,40.5,3637,4933,254,17364,48.7
2024-10-06,Riyadh,49.3,4318,6650,321,24061,61.1
2024-10-07,Dammam,42.8,3539,4703,226,16102,43.2
2024-10-07,Jeddah,49.2,4461,5664,264,20792,52.5
2024-10-07,Madinah,33.6,3188,,200,12870,35.7
2024-10-07,Makkah,43.5,3779,4843,254,16946,42.6
2024-10-07,Riyadh,57.4,4931,6417,335,22862,59.9
2024-10-08,Dammam,32.6,3509,4493,207,14386,41.3
2024-10-08,Jeddah,49.2,4181,5680,259,20407,51.5
2024-10-08,Madinah,31.6,3623,4542,191,14895,35.3
2024-10-08,Makkah,40.0,3377,4621,231,15536,44.1
2024-10-08,Riyadh,55.7,4988,6952,345,26249,61.6
2024-10-09,Dammam,,3041,4610,228,16604,40.6
2024-10-09,Jeddah,50.9,4329,5559,271,20493,53.9
2024-10-09,Madinah,35.1,3051,4142,198,14055,41.7
2024-10-09,Makkah,38.9,3493,4673,249,15391,45.1
2024-10-09,Riyadh,51.5,5010,6438,327,25052,57.0
2024-10-10,Dammam,46.4,3910,5370,228,19406,50.2
2024-10-10,Jeddah,52.5,5834,6434,274,21745,59.5
2024-10-10,Madinah,34.1,3617,4506,187,,41.4
2024-10-10,Makkah,51.0,4115,,219,19662,52.9
2024-10-10,Riyadh,67.2,5894,7430,333,26562,71.5
2024-10-11,Dammam,43.3,3980,5004,255,19449,59.3
2024-10-11,Jeddah,58.2,5260,6563,290,24081,70.5
2024-10-11,Madinah,37.4,3571,4284,193,17955,42.5
2024-10-11,Makkah,50.0,4419,5759,246,20547,45.4
2024-10-11,Riyadh,65.6,5821,7763,314,24997,69.9
2024-10-12,Dammam,38.6,3484,4181,218,15685,42.1
2024-10-12,Jeddah,47.8,4408,5433,284,21192,53.9
2024-10-12,Madinah,35.2,2986,3898,203,13719,35.7
2024-10-12,Makkah,39.6,3355,5176,277,18210,48.1
2024-10-12,Riyadh,55.7,4173,6364,323,21273,53.4
2024-10-13,Dammam,39.4,3433,4543,230,13263,44.6
2024-10-13,Jeddah,49.6,3852,6112,266,19241,57.4
2024-10-13,Madinah,35.6,3079,3952,181,14454,40.6
2024-10-13,Makkah,41.5,3563,4826,236,16361,43.2
2024-10-13,Riyadh,50.6,4894,,320,22705,57.3
2024-10-14,Dammam,32.1,3592,3849,247,14022,41.5
2024-10-14,Jeddah,45.7,4436,6148,270,19942,
2024-10-14,Madinah,37.1,3450,4278,193,11297,39.8
2024-10-14,Makkah,39.5,3497,4526,257,16523,45.7
2024-10-14,Riyadh,,4953,6433,343,21270,61.7
2024-10-15,Dammam,38.5,3441,4149,222,15042,42.0
2024-10-15,Jeddah,49.1,4008,5188,269,19706,53.2
2024-10-15,Madinah,30.3,3207,3856,202,14308,37.6
2024-10-15,Makkah,41.2,3832,5128,219,16665,46.9
2024-10-15,Riyadh,55.6,4681,6566,307,21535,56.8
2024-10-16,Dammam,39.0,3130,4797,235,15195,41.8
2024-10-16,Jeddah,45.5,4266,6090,275,,55.0
2024-10-16,Madinah,33.6,3329,4016,183,15012,33.9
2024-10-16,Makkah,37.3,3613,4757,239,16588,43.0
2024-10-16,Riyadh,54.3,4626,6358,349,21812,62.2
2024-10-17,Dammam,44.7,4199,5450,214,18141,
2024-10-17,Jeddah,49.9,5458,7367,283,25235,51.1
2024-10-17,Madinah,38.9,3338,5327,197,16056,43.6
2024-10-17,Makkah,47.8,4199,5739,233,19132,54.2
2024-10-17,Riyadh,62.2,5389,,351,21728,67.2
2024-10-18,Dammam,45.1,4094,5125,253,19243,55.5
2024-10-18,Jeddah,54.8,4969,5894,289,21185,56.0
2024-10-18,Madinah,35.7,3663,4229,207,17593,45.7
2024-10-18,Makkah,45.8,4372,6025,251,19923,48.4
2024-10-18,Riyadh,61.9,5102,6497,354,26765,71.6
2024-10-19,Dammam,34.5,,4320,233,16235,41.6
2024-10-19,Jeddah,46.8,4238,5430,278,18436,47.4
2024-10-19,Madinah,35.2,2935,3731,176,13887,36.8
2024-10-19,Makkah,40.6,3911,4816,255,16823,44.0
2024-10-19,Riyadh,,5348,6403,272,21754,54.8
2024-10-20,Dammam,39.9,3793,4192,197,13351,37.6
2024-10-20,Jeddah,47.3,4354,5515,271,17360,46.5
2024-10-20,Madinah,31.0,3102,4258,177,15433,36.9
2024-10-20,Makkah,39.8,3935,4889,244,16477,46.1
2024-10-20,Riyadh,55.5,5156,6375,286,19293,61.0
2024-10-21,Dammam,40.2,3744,4583,219,16139,39.2
2024-10-21,Jeddah,46.2,4310,5279,,19190,57.5
2024-10-21,Madinah,32.7,3306,4342,198,13597,34.8
2024-10-21,Makkah,47.1,3839,4359,222,14984,42.8
2024-10-21,Riyadh,48.5,4770,6251,298,20836,64.9
2024-10-22,Dammam,40.4,3189,4404,222,16291,40.6
2024-10-22,Jeddah,46.6,3776,5746,289,19533,46.1
2024-10-22,Madinah,35.0,,,178,12685,33.6
2024-10-22,Makkah,35.4,4132,5135,231,17044,38.8
2024-10-22,Riyadh,48.5,5066,6339,352,23526,57.4
2024-10-23,Dammam,37.2,3535,4349,224,14793,41.7
2024-10-23,Jeddah,50.5,4080,5065,259,20115,49.5
2024-10-23,Madinah,30.5,2659,4024,189,13536,36.3
2024-10-23,Makkah,40.8,,4554,244,16624,42.4
2024-10-23,Riyadh,50.6,4773,,297,22434,59.6
2024-10-24,Dammam,42.8,4196,4939,239,18942,48.0
2024-10-24,Jeddah,58.7,5054,6769,257,20096,65.5
2024-10-24,Madinah,35.4,3371,4486,195,15998,44.3
2024-10-24,Makkah,45.7,4290,5209,241,20024,
2024-10-24,Riyadh,,6328,7702,304,25172,69.6
2024-10-25,Dammam,44.0,3776,5034,222,17708,51.1
2024-10-25,Jeddah,53.4,5180,6635,259,22888,50.0
2024-10-25,Madinah,,3322,5069,194,14789,43.6
2024-10-25,Makkah,48.6,4344,5747,222,18391,56.5
2024-10-25,Riyadh,,5362,7495,280,25267,70.2
2024-10-26,Dammam,37.2,3468,4184,215,15747,38.7
2024-10-26,Jeddah,41.6,4455,5747,260,19056,54.9
2024-10-26,Madinah,34.7,3072,3900,196,13376,34.7
2024-10-26,Makkah,33.0,3544,4860,230,15897,43.9
2024-10-26,Riyadh,53.5,5200,6195,327,23177,59.1
2024-10-27,Dammam,37.4,3651,4311,195,14862,39.6
2024-10-27,Jeddah,45.3,3617,5249,286,20656,55.0
2024-10-27,Madinah,32.2,,3755,175,13935,34.8
2024-10-27,Makkah,39.3,3601,4660,267,15731,43.7
2024-10-27,Riyadh,53.7,5186,6936,328,22627,61.9
2024-10-28,Dammam,36.8,3429,4532,237,15147,43.5
2024-10-28,Jeddah,42.3,4078,5808,272,20358,49.1
2024-10-28,Madinah,31.9,3041,3876,191,14306,34.1
2024-10-28,Makkah,39.3,3388,4953,224,16299,45.8
2024-10-28,Riyadh,52.2,4914,5572,308,22484,54.8
2024-10-29,Dammam,37.1,3012,4574,202,14302,41.3
2024-10-29,Jeddah,46.6,4359,5874,311,19913,52.8
2024-10-29,Madinah,31.5,3117,4011,184,13596,36.2
2024-10-29,Makkah,40.6,3621,4954,256,17827,48.6
2024-10-29,Riyadh,53.8,5002,6366,332,23020,55.4
2024-10-30,Dammam,35.8,3367,4590,217,15241,39.3
2024-10-30,Jeddah,46.5,4325,5658,291,21040,
2024-10-30,Madinah,32.8,2600,3917,189,14581,35.2
2024-10-30,Makkah,39.8,3570,4155,226,14698,45.6
2024-10-30,Riyadh,53.2,4972,5825,324,22927,65.3
2024-10-31,Dammam,46.9,4287,5304,228,15478,51.2
2024-10-31,Jeddah,57.0,5557,6852,309,22359,62.6
2024-10-31,Madinah,38.0,3612,4857,,14074,37.9
2024-10-31,Makkah,46.7,4275,5613,252,19549,46.6
2024-10-31,Riyadh,63.3,5011,6968,271,25940,71.8
2024-11-01,Dammam,41.5,4143,5969,229,17255,47.1
2024-11-01,Jeddah,58.3,5008,6333,273,,59.6
2024-11-01,Madinah,40.3,,4325,224,15584,41.7
2024-11-01,Makkah,48.5,4478,5242,,19285,53.4
2024-11-01,Riyadh,59.3,6186,7496,337,27886,73.6
2024-11-02,Dammam,37.3,3394,4788,220,17400,44.7
2024-11-02,Jeddah,46.1,4274,,222,19560,45.5
2024-11-02,Madinah,36.3,2871,3878,196,13684,39.1
2024-11-02,Makkah,41.1,3385,4929,255,18051,41.3
2024-11-02,Riyadh,52.4,4451,6842,,20500,58.3
2024-11-03,Dammam,37.3,,4497,217,,39.7
2024-11-03,Jeddah,47.8,4259,5434,278,20424,45.2
2024-11-03,Madinah,30.0,2990,3538,186,13875,37.6
2024-11-03,Makkah,38.2,3790,4562,204,16766,46.4
2024-11-03,Riyadh,54.6,4877,6521,301,22472,60.6
2024-11-04,Dammam,35.9,3298,4593,198,15500,39.8
2024-11-04,Jeddah,45.7,4263,5193,270,19447,47.5
2024-11-04,Madinah,30.4,2833,3978,191,13767,38.7
2024-11-04,Makkah,39.8,3570,,210,14901,47.3
2024-11-04,Riyadh,52.6,4642,6619,342,21510,59.6
2024-11-05,Dammam,33.1,3874,4477,222,15189,41.4
2024-11-05,Jeddah,43.2,4474,5800,256,17163,48.6
2024-11-05,Madinah,32.2,3147,3728,181,14257,35.3
2024-11-05,Makkah,39.6,3866,4706,247,18424,42.0
2024-11-05,Riyadh,53.4,5139,6102,328,23664,64.7
2024-11-06,Dammam,36.0,3785,4338,226,15377,39.9
2024-11-06,Jeddah,46.0,4184,5306,269,19375,47.5
2024-11-06,Madinah,34.0,3171,3996,198,14241,33.9
2024-11-06,Makkah,37.5,3215,4521,243,16368,47.8
2024-11-06,Riyadh,57.7,5200,5991,273,20809,60.0
2024-11-07,Dammam,42.6,3803,5221,206,20005,46.0
2024-11-07,Jeddah,50.4,5354,6605,266,24372,63.0
2024-11-07,Madinah,35.2,3650,4640,186,16338,44.4
2024-11-07,Makkah,42.4,4039,5783,231,18228,50.6
2024-11-07,Riyadh,53.9,5959,7110,313,21935,71.1
2024-11-08,Dammam,44.8,3833,4597,217,18106,44.5
2024-11-08,Jeddah,56.9,5096,6338,249,23986,59.7
2024-11-08,Madinah,40.8,3802,4873,194,15745,43.4
2024-11-08,Makkah,47.8,3981,5790,231,17610,53.6
2024-11-08,Riyadh,63.9,6081,6955,304,24684,73.1
2024-11-09,Dammam,34.3,3642,,215,16053,35.2
2024-11-09,Jeddah,45.8,4131,,,19811,52.8
2024-11-09,Madinah,32.6,2615,3792,188,15048,34.8
2024-11-09,Makkah,35.8,3812,4965,232,15935,43.1
2024-11-09,Riyadh,50.5,4723,6127,323,22565,51.2
2024-11-10,Dammam,35.1,3460,4465,207,,35.4
2024-11-10,Jeddah,42.7,4004,4979,292,18813,51.7
2024-11-10,Madinah,32.4,3052,3844,187,,38.1
2024-11-10,Makkah,38.1,3716,5144,243,16417,43.2
2024-11-10,Riyadh,52.2,5040,6099,334,20109,54.7
2024-11-11,Dammam,38.0,3547,4602,220,13723,43.9
2024-11-11,Jeddah,43.6,4094,5565,273,22019,
2024-11-11,Madinah,32.8,3194,3880,191,13130,35.3
2024-11-11,Makkah,39.0,3197,5373,245,17201,41.7
2024-11-11,Riyadh,53.4,5188,6417,322,21483,58.4
2024-11-12,Dammam,39.2,3255,4320,222,14953,41.2
2024-11-12,Jeddah,44.9,4075,5607,264,19223,51.3
2024-11-12,Madinah,32.7,,3366,196,12730,35.6
2024-11-12,Makkah,39.4,3697,4305,,15998,49.2
2024-11-12,Riyadh,53.2,5007,6793,328,20610,52.3
2024-11-13,Dammam,35.5,3524,4061,216,17164,40.6
2024-11-13,Jeddah,44.8,4568,5712,276,18972,51.6
2024-11-13,Madinah,,3099,3705,210,14493,37.2
2024-11-13,Makkah,35.8,,4740,243,17348,48.4
2024-11-13,Riyadh,45.9,5112,6924,317,22269,60.6
2024-11-14,Dammam,41.7,4089,5212,211,17877,47.6
2024-11-14,Jeddah,53.9,5373,6670,272,24505,55.8
2024-11-14,Madinah,38.2,3509,4366,203,15048,47.0
2024-11-14,Makkah,45.4,4102,4954,230,19298,
2024-11-14,Riyadh,62.0,5971,7467,277,24415,68.4
2024-11-15,Dammam,42.7,4213,4918,240,16988,44.4
2024-11-15,Jeddah,53.5,4953,6587,252,23150,64.6
2024-11-15,Madinah,36.3,3634,4246,188,14989,38.3
2024-11-15,Makkah,45.2,4517,,227,19254,54.7
2024-11-15,Riyadh,52.6,5755,7513,326,25706,72.0
2024-11-16,Dammam,37.1,3299,4117,228,15202,40.2
2024-11-16,Jeddah,46.1,,5759,233,20900,52.8
2024-11-16,Madinah,30.5,2956,3733,176,14052,34.1
2024-11-16,Makkah,41.4,3684,4796,228,16569,43.1
2024-11-16,Riyadh,53.7,,5837,320,21423,54.8
2024-11-17,Dammam,33.9,3532,4307,214,14200,42.7
2024-11-17,Jeddah,46.0,4408,5413,289,18541,50.9
2024-11-17,Madinah,34.9,2666,3590,176,12568,33.5
2024-11-17,Makkah,39.9,3525,4806,228,16896,45.9
2024-11-17,Riyadh,51.4,4999,5539,329,24742,59.5
2024-11-18,Dammam,37.7,3068,4152,192,14322,40.5
2024-11-18,Jeddah,46.0,4145,5231,,18484,52.3
2024-11-18,Madinah,31.4,2839,4118,208,13524,35.2
2024-11-18,Makkah,35.8,3804,4288,273,16386,43.9
2024-11-18,Riyadh,47.6,4916,5955,315,22094,52.7
2024-11-19,Dammam,36.6,3091,4871,210,15975,40.7
2024-11-19,Jeddah,45.6,4156,5284,279,19738,51.4
2024-11-19,Madinah,30.0,2881,3900,196,14341,38.7
2024-11-19,Makkah,40.1,3329,4677,215,15370,40.8
2024-11-19,Riyadh,49.5,4496,6249,278,20683,56.9
2024-11-20,Dammam,36.2,3402,4262,199,14846,37.2
2024-11-20,Jeddah,48.7,4069,5569,259,19234,54.1
2024-11-20,Madinah,31.9,2949,3757,211,12962,34.5
2024-11-20,Makkah,39.9,3577,4734,197,15504,50.9
2024-11-20,Riyadh,57.1,4686,6227,296,23778,
2024-11-21,Dammam,46.5,3752,5017,239,18773,43.7
2024-11-21,Jeddah,56.4,4977,6246,266,23795,60.1
2024-11-21,Madinah,33.5,3579,4912,192,16798,41.8
2024-11-21,Makkah,46.8,3856,5533,227,19342,49.8
2024-11-21,Riyadh,64.8,5708,7561,332,26617,64.3
2024-11-22,Dammam,39.8,3528,5033,211,,47.9
2024-11-22,Jeddah,55.2,4908,6252,262,23230,52.1
2024-11-22,Madinah,42.5,3618,4620,205,,41.6
2024-11-22,Makkah,46.1,4115,5894,238,20346,54.8
2024-11-22,Riyadh,61.6,5816,7699,294,27624,63.1
2024-11-23,Dammam,33.9,3784,4303,214,16027,42.8
2024-11-23,Jeddah,48.9,4108,5118,249,20428,45.8
2024-11-23,Madinah,34.3,3070,3562,198,14452,37.8
2024-11-23,Makkah,37.1,,4274,224,15688,43.8
2024-11-23,Riyadh,58.3,4353,6387,313,22418,59.6
2024-11-24,Dammam,38.7,2743,3988,225,15919,39.2
2024-11-24,Jeddah,47.1,4242,5899,274,17733,52.1
2024-11-24,Madinah,28.6,2924,3810,191,14188,39.0
2024-11-24,Makkah,39.7,3973,4342,245,15905,41.6
2024-11-24,Riyadh,56.7,4439,6385,327,21771,58.3
2024-11-25,Dammam,36.3,3480,4615,207,13962,43.0
2024-11-25,Jeddah,45.2,4241,6073,292,20555,50.0
2024-11-25,Madinah,31.7,3135,4098,206,13522,35.3
2024-11-25,Makkah,38.4,3435,4303,248,18675,43.4
2024-11-25,Riyadh,,5195,6015,296,21253,55.1
2024-11-26,Dammam,37.1,3211,4553,205,15886,42.3
2024-11-26,Jeddah,43.2,4304,5904,263,21637,49.8
2024-11-26,Madinah,26.1,3322,3997,189,14416,36.4
2024-11-26,Makkah,38.4,3361,4303,232,16207,47.5
2024-11-26,Riyadh,,5141,5796,319,23381,59.9
2024-11-27,Dammam,36.8,3401,4316,234,14947,41.5
2024-11-27,Jeddah,42.6,4055,4729,275,21233,46.6
2024-11-27,Madinah,34.5,2871,4051,213,11914,40.3
2024-11-27,Makkah,36.2,3752,4929,233,17441,44.7
2024-11-27,Riyadh,46.7,4902,6560,305,21359,56.9
2024-11-28,Dammam,40.4,4125,5028,202,,53.7
2024-11-28,Jeddah,57.8,4861,6564,298,22539,52.9
2024-11-28,Madinah,39.7,3087,4574,187,16428,45.3
2024-11-28,Makkah,43.8,4326,5483,249,,53.5
2024-11-28,Riyadh,68.7,5205,7162,300,27728,65.5
2024-11-29,Dammam,45.0,4220,5110,211,18611,43.3
2024-11-29,Jeddah,56.0,4826,7446,286,21799,52.2
2024-11-29,Madinah,39.1,3601,4647,179,16855,45.3
2024-11-29,Makkah,43.1,3817,5843,215,18683,50.4
2024-11-29,Riyadh,63.6,6189,8462,338,25603,68.9
2024-11-30,Dammam,33.6,3821,4281,213,15719,42.5
2024-11-30,Jeddah,44.5,4317,5620,234,21002,56.0
2024-11-30,Madinah,31.1,2874,4031,185,14531,34.5
2024-11-30,Makkah,39.3,3872,4350,233,15097,40.5
2024-11-30,Riyadh,50.3,4751,5801,296,20430,52.7
2024-12-01,Dammam,38.5,3268,4233,219,14193,40.0
2024-12-01,Jeddah,43.4,4446,5548,267,18862,49.0
2024-12-01,Madinah,32.3,2955,3846,219,,36.0
2024-12-01,Makkah,40.3,3578,4700,201,15411,40.0
2024-12-01,Riyadh,57.3,4721,7100,285,25793,60.1
2024-12-02,Dammam,38.4,3345,4352,222,14172,38.9
2024-12-02,Jeddah,,,5067,272,19056,50.1
2024-12-02,Madinah,33.4,3024,3682,192,,36.4
2024-12-02,Makkah,40.2,3570,4450,249,17168,40.4
2024-12-02,Riyadh,53.1,4970,6412,315,21364,55.4
2024-12-03,Dammam,37.5,3461,4923,214,16450,38.1
2024-12-03,Jeddah,47.9,4221,5130,280,20509,
2024-12-03,Madinah,35.1,2935,4219,167,14695,37.7
2024-12-03,Makkah,36.9,3632,4712,213,16804,39.9
2024-12-03,Riyadh,53.0,,6493,309,20403,59.4
2024-12-04,Dammam,34.3,3631,4276,193,14638,44.8
2024-12-04,Jeddah,46.5,,5617,253,19314,51.2
2024-12-04,Madinah,32.8,2948,3582,192,13752,36.0
2024-12-04,Makkah,38.7,3941,4344,218,16504,47.4
2024-12-04,Riyadh,53.8,4756,5864,305,21845,61.4
2024-12-05,Dammam,45.0,4351,5329,,16791,51.2
2024-12-05,Jeddah,53.9,5041,6475,250,23257,55.8
2024-12-05,Madinah,33.6,3815,4246,179,17134,42.8
2024-12-05,Makkah,46.5,3833,5870,236,20732,49.4
2024-12-05,Riyadh,61.5,6302,7694,311,26569,67.2
2024-12-06,Dammam,42.7,3842,5311,219,19098,47.7
2024-12-06,Jeddah,50.4,5296,6374,262,23144,62.8
2024-12-06,Madinah,41.6,3602,4291,184,17379,41.8
2024-12-06,Makkah,48.0,4006,5380,232,19624,48.1
2024-12-06,Riyadh,59.3,,7057,,23797,77.8
2024-12-07,Dammam,37.2,3274,4251,221,15035,42.3
2024-12-07,Jeddah,47.5,3906,6112,268,20061,52.1
2024-12-07,Madinah,30.6,2877,3776,204,12669,30.1
2024-12-07,Makkah,38.7,3660,4801,244,16710,44.8
2024-12-07,Riyadh,56.6,4915,6632,329,24130,61.7
2024-12-08,Dammam,31.9,3280,4429,,15721,40.1
2024-12-08,Jeddah,45.2,4626,5312,298,19772,50.8
2024-12-08,Madinah,30.5,2893,3960,172,14096,36.0
2024-12-08,Makkah,39.1,3426,4643,206,15084,41.7
2024-12-08,Riyadh,53.7,5006,5870,298,23537,58.3
2024-12-09,Dammam,33.7,3389,4176,220,14715,42.3
2024-12-09,Jeddah,47.3,,5064,291,19205,52.7
2024-12-09,Madinah,32.9,2984,3794,168,14657,37.6
2024-12-09,Makkah,37.0,3953,4595,,15694,45.3
2024-12-09,Riyadh,50.1,4929,6070,287,23157,56.6
2024-12-10,Dammam,38.5,3576,4140,234,15552,38.0
